mass_A
t,x,y
1.113477233E1,-3.857849243E0,2.275969093E0
1.114415302E1,-3.847075608E0,2.275903792E0
1.115353370E1,-3.835902420E0,2.277325737E0
1.116291439E1,-3.823403275E0,2.278346172E0
1.117229508E1,-3.812980334E0,2.277930137E0
1.118167577E1,-3.798384823E0,2.277501251E0
1.119105645E1,-3.784692886E0,2.276754432E0
1.120043714E1,-3.772543704E0,2.274773951E0
1.120981783E1,-3.742493920E0,2.271768612E0
1.121919851E1,-3.710714010E0,2.270961359E0
1.122857920E1,-3.701154551E0,2.272194447E0
1.123795989E1,-3.685987454E0,2.274814135E0
1.124734058E1,-3.672502667E0,2.277479976E0
1.125672126E1,-3.659475359E0,2.278431681E0
1.126610195E1,-3.644200031E0,2.277329282E0
1.127548264E1,-3.628931615E0,2.277004851E0
1.128486332E1,-3.616832222E0,2.275511370E0
1.129424401E1,-3.603663824E0,2.270255358E0
1.130362470E1,-3.589370404E0,2.266816571E0
1.131300538E1,-3.582107410E0,2.265406753E0
1.132238607E1,-3.568370972E0,2.266139013E0
1.133176676E1,-3.554557664E0,2.267918936E0
1.134114745E1,-3.551022544E0,2.269308668E0
1.135052813E1,-3.551248057E0,2.269180512E0
1.135990882E1,-3.551187327E0,2.269274655E0
1.136928951E1,-3.544544167E0,2.269873707E0
1.137867019E1,-3.512156479E0,2.273246461E0
1.138805088E1,-3.478290726E0,2.276788942E0
1.139743157E1,-3.463001284E0,2.275561536E0
1.140681225E1,-3.430515997E0,2.267834114E0
1.141619294E1,-3.399540333E0,2.265804407E0
1.142557363E1,-3.391227608E0,2.265772855E0
1.143495432E1,-3.390320101E0,2.266190572E0
1.144433500E1,-3.390102825E0,2.266047889E0
1.145371569E1,-3.389928288E0,2.265868809E0
1.146309638E1,-3.389576745E0,2.265981447E0
1.147247706E1,-3.389258327E0,2.265923386E0
1.148185775E1,-3.384250247E0,2.264651128E0
1.149123844E1,-3.327961772E0,2.262350487E0
1.150061913E1,-3.283856745E0,2.263118814E0
1.150999981E1,-3.274218551E0,2.264153776E0
1.151938050E1,-3.261330767E0,2.264596496E0
1.152876119E1,-3.249074766E0,2.265651356E0
1.153814187E1,-3.244889506E0,2.266242370E0
1.154752256E1,-3.245110358E0,2.266261430E0
1.155690325E1,-3.245245333E0,2.265975504E0
1.156628393E1,-3.245462136E0,2.265868898E0
1.157566462E1,-3.245629747E0,2.265782942E0
1.158504531E1,-3.245952827E0,2.265748625E0
1.159442600E1,-3.238684265E0,2.264894891E0
1.160380668E1,-3.177068858E0,2.262630253E0
1.161318737E1,-3.134492927E0,2.264414991E0
1.162256806E1,-3.122996569E0,2.265282222E0
1.163194874E1,-3.089905020E0,2.264761978E0
1.164132943E1,-3.062180259E0,2.265546899E0
1.165071012E1,-3.049334145E0,2.265686910E0
1.166009081E1,-3.035326978E0,2.265339542E0
1.166947149E1,-3.020455474E0,2.264722057E0
1.167885218E1,-3.009472480E0,2.263805976E0
1.168823287E1,-2.999987042E0,2.262887541E0
1.169761355E1,-2.985035095E0,2.261962791E0
1.170699424E1,-2.974700508E0,2.262144059E0
1.171637493E1,-2.959483824E0,2.262758609E0
1.172575561E1,-2.945342743E0,2.263645785E0
1.173513630E1,-2.936204356E0,2.263705237E0
1.174451699E1,-2.919239054E0,2.263277637E0
1.175389768E1,-2.907544523E0,2.263037559E0
1.176327836E1,-2.895943998E0,2.262856055E0
1.177265905E1,-2.881871191E0,2.262703525E0
1.178203974E1,-2.868394171E0,2.263402081E0
1.179142042E1,-2.857600821E0,2.263812419E0
1.180080111E1,-2.847357328E0,2.263148194E0
1.181018180E1,-2.833802826E0,2.263104726E0
1.181956248E1,-2.822841756E0,2.263538893E0
1.182894317E1,-2.808957321E0,2.263668230E0
1.183832386E1,-2.793220604E0,2.264412141E0
1.184770455E1,-2.784993775E0,2.263908682E0
1.185708523E1,-2.753878107E0,2.261586575E0
1.186646592E1,-2.717362856E0,2.262663763E0
1.187584661E1,-2.710356269E0,2.263160081E0
1.188522729E1,-2.710721015E0,2.263226319E0
1.189460798E1,-2.710934456E0,2.263506046E0
1.190398867E1,-2.702913937E0,2.262839934E0
1.191336936E1,-2.672052289E0,2.262801323E0
1.192275004E1,-2.640684895E0,2.263807529E0
1.193213073E1,-2.636211157E0,2.264411432E0
1.194151142E1,-2.636322816E0,2.264443077E0
1.195089210E1,-2.636327364E0,2.264649372E0
1.196027279E1,-2.631027779E0,2.263887094E0
1.196965348E1,-2.601672228E0,2.261754145E0
1.197903416E1,-2.569065905E0,2.261810985E0
1.198841485E1,-2.555784477E0,2.261705884E0
1.199779554E1,-2.543870956E0,2.261766489E0
1.200717623E1,-2.529067409E0,2.261466329E0
1.201655691E1,-2.517733657E0,2.261936172E0
1.202593760E1,-2.504978402E0,2.261626538E0
1.203531829E1,-2.489264054E0,2.261720802E0
1.204469897E1,-2.485365038E0,2.261207438E0
1.205407966E1,-2.485411190E0,2.261446594E0
1.206346035E1,-2.485371644E0,2.261771654E0
1.207284103E1,-2.485411623E0,2.261931587E0
1.208222172E1,-2.485362508E0,2.262065760E0
1.209160241E1,-2.485420254E0,2.262180329E0
1.210098310E1,-2.480925652E0,2.260556730E0
1.211036378E1,-2.448716050E0,2.259165180E0
1.211974447E1,-2.337975856E0,2.262128607E0
1.212912516E1,-2.333026093E0,2.263347073E0
1.213849646E1,-2.333107225E0,2.263332652E0
1.214787715E1,-2.333067865E0,2.263414385E0
1.215725784E1,-2.333073687E0,2.263488621E0
1.216663852E1,-2.333079337E0,2.263577646E0
1.217601921E1,-2.333041518E0,2.263502195E0
1.218539990E1,-2.329559959E0,2.262839053E0
1.219478059E1,-2.299428789E0,2.261008864E0
1.220416127E1,-2.226216812E0,2.263324078E0
1.221354196E1,-2.212717358E0,2.263900784E0
1.222292265E1,-2.182519617E0,2.262953651E0
1.223230333E1,-2.149524545E0,2.263418843E0
1.224168402E1,-2.144316882E0,2.263500418E0
1.225106471E1,-2.144498111E0,2.263545137E0
1.226044540E1,-2.144902905E0,2.263512248E0
1.226982608E1,-2.139508531E0,2.263559587E0
1.227920677E1,-2.122228042E0,2.263289235E0
1.228858746E1,-2.111120688E0,2.262974554E0
1.229796814E1,-2.097063463E0,2.262060119E0
1.230734883E1,-2.068736853E0,2.259107250E0
1.231672952E1,-2.035055847E0,2.256333882E0
1.232611020E1,-2.026415251E0,2.254365891E0
1.233549089E1,-2.011280754E0,2.254381881E0
1.234487158E1,-1.996996012E0,2.254323109E0
1.235425227E1,-1.988380943E0,2.254666179E0
1.236363295E1,-1.970170731E0,2.254873072E0
1.237301364E1,-1.958418214E0,2.256190792E0
1.238239433E1,-1.947219561E0,2.255418109E0
1.239177501E1,-1.935381924E0,2.254611750E0
1.240115570E1,-1.920732028E0,2.254371449E0
1.241053639E1,-1.909274647E0,2.254080412E0
1.241991707E1,-1.897620195E0,2.255638290E0
1.242929776E1,-1.880010227E0,2.258360407E0
1.243867845E1,-1.872797113E0,2.258583981E0
1.244805914E1,-1.856560018E0,2.259029929E0
1.245743982E1,-1.843806161E0,2.258502971E0
1.246682051E1,-1.833824181E0,2.258718093E0
1.247620120E1,-1.817748346E0,2.257860376E0
1.248558188E1,-1.806412792E0,2.258423892E0
1.249496257E1,-1.794619088E0,2.257849831E0
1.250434326E1,-1.782231863E0,2.257796564E0
1.251372395E1,-1.767102310E0,2.257923639E0
1.252310463E1,-1.756794544E0,2.258944108E0
1.253248532E1,-1.743982488E0,2.258630453E0
1.254186601E1,-1.728358362E0,2.258430489E0
1.255124669E1,-1.719730114E0,2.257512342E0
1.256062738E1,-1.689218021E0,2.256201272E0
1.257000807E1,-1.656822603E0,2.256568338E0
1.257938875E1,-1.643530931E0,2.256047261E0
1.258876944E1,-1.629841376E0,2.253643833E0
1.259815013E1,-1.614725460E0,2.252467977E0
1.260753082E1,-1.603612382E0,2.251596628E0
1.261691150E1,-1.593551008E0,2.250355171E0
1.262629219E1,-1.579837987E0,2.249789609E0
1.263567288E1,-1.574263186E0,2.249996945E0
1.264505356E1,-1.573559685E0,2.249971429E0
1.265443425E1,-1.573179395E0,2.249951656E0
1.266381494E1,-1.573032356E0,2.249948287E0
1.267319562E1,-1.572662805E0,2.250041150E0
1.268257631E1,-1.572595832E0,2.250052253E0
1.269195700E1,-1.569111711E0,2.249365453E0
1.270133769E1,-1.539242657E0,2.249790941E0
1.271071837E1,-1.467131541E0,2.252940282E0
1.272009906E1,-1.453134884E0,2.253621896E0
1.272947975E1,-1.442215695E0,2.252666901E0
1.273886043E1,-1.424837958E0,2.252526978E0
1.274824112E1,-1.419686854E0,2.251859876E0
1.275762181E1,-1.419574355E0,2.251846493E0
1.276700250E1,-1.419250952E0,2.251815292E0
1.277638318E1,-1.415554700E0,2.251078944E0
1.278576387E1,-1.387539846E0,2.250949980E0
1.279514456E1,-1.313976055E0,2.253398246E0
1.280452524E1,-1.299059263E0,2.253745959E0
1.281390593E1,-1.271816544E0,2.253281292E0
1.282328662E1,-1.236997731E0,2.252592178E0
1.283266730E1,-1.232802009E0,2.252596126E0
1.284204799E1,-1.232972073E0,2.252561402E0
1.285142868E1,-1.233060331E0,2.252472395E0
1.286080937E1,-1.229085214E0,2.251751894E0
1.287019005E1,-1.209510881E0,2.250106029E0
1.287957074E1,-1.199273049E0,2.249368089E0
1.288895143E1,-1.187368667E0,2.249018710E0
1.289833211E1,-1.174372935E0,2.249176959E0
1.290771280E1,-1.161802539E0,2.249784940E0
1.291709349E1,-1.149548311E0,2.250175663E0
1.292647417E1,-1.139996298E0,2.249863851E0
1.293585486E1,-1.123421905E0,2.250237121E0
1.294523555E1,-1.113515453E0,2.250192800E0
1.295461624E1,-1.082761399E0,2.249555108E0
1.296399692E1,-1.049955640E0,2.249670991E0
1.297337761E1,-1.045111566E0,2.250038220E0
1.298275830E1,-1.045289137E0,2.250023671E0
1.299213898E1,-1.045620236E0,2.250136407E0
1.300151967E1,-1.038066081E0,2.249765721E0
1.301090036E1,-1.013706975E0,2.248581925E0
1.302028105E1,-9.773080935E-1,2.249107032E0
1.302966173E1,-9.639231051E-1,2.249382180E0
1.303904242E1,-9.533372025E-1,2.248697662E0
1.304842311E1,-9.348265697E-1,2.248365954E0
1.305780379E1,-9.273222898E-1,2.248079907E0
1.306718448E1,-9.129361542E-1,2.248215863E0
1.307656517E1,-8.987791849E-1,2.248795814E0
1.308594585E1,-8.898198574E-1,2.248971759E0
1.309532654E1,-8.720548907E-1,2.248905125E0
1.310470723E1,-8.591237539E-1,2.249085380E0
1.311408792E1,-8.476273999E-1,2.249336874E0
1.312346860E1,-8.369684788E-1,2.249892568E0
1.313284929E1,-8.238026486E-1,2.250590610E0
1.314222998E1,-8.188955829E-1,2.251399456E0
1.315160128E1,-8.192266137E-1,2.251530931E0
1.316098197E1,-8.193832335E-1,2.251403432E0
1.317036266E1,-8.123826359E-1,2.250363698E0
1.317974334E1,-7.836458404E-1,2.247460331E0
1.318912403E1,-7.494429869E-1,2.245357245E0
1.319850472E1,-7.391428027E-1,2.244571498E0
1.320788541E1,-7.119355726E-1,2.244200251E0
1.321726609E1,-6.767030116E-1,2.246907495E0
1.322664678E1,-6.690866241E-1,2.246741712E0
1.323602747E1,-6.689891123E-1,2.247150758E0
1.324540815E1,-6.689641942E-1,2.247177209E0
1.325478884E1,-6.688403808E-1,2.247280708E0
1.326416953E1,-6.689127119E-1,2.247260824E0
1.327355021E1,-6.689247945E-1,2.247392951E0
1.328293090E1,-6.634718348E-1,2.246847956E0
1.329231159E1,-6.350988178E-1,2.246432988E0
1.330169228E1,-5.632964985E-1,2.249675369E0
1.331107296E1,-5.511646208E-1,2.249997378E0
1.332045365E1,-5.364305882E-1,2.248742183E0
1.332983434E1,-5.223326973E-1,2.247997642E0
1.333921502E1,-5.173352651E-1,2.247542295E0
1.334859571E1,-5.169652132E-1,2.247484820E0
1.335797640E1,-5.168721424E-1,2.247519982E0
1.336735709E1,-5.169042972E-1,2.247607293E0
1.337673777E1,-5.169575518E-1,2.247762614E0
1.338611846E1,-5.169748333E-1,2.247869033E0
1.339549915E1,-5.124744753E-1,2.246372849E0
1.340487983E1,-4.813280984E-1,2.244250576E0
1.341426052E1,-3.384196537E-1,2.248502625E0
1.342364121E1,-3.331769446E-1,2.249944930E0
1.343302189E1,-3.330045266E-1,2.250033421E0
1.344240258E1,-3.330063862E-1,2.249996323E0
1.345178327E1,-3.295517964E-1,2.249583441E0
1.346116396E1,-3.157195486E-1,2.249174393E0
1.347054464E1,-3.021596006E-1,2.249165637E0
1.347992533E1,-2.919355721E-1,2.249337219E0
1.348930602E1,-2.777216114E-1,2.249291355E0
1.349868670E1,-2.651497824E-1,2.249188344E0
1.350806739E1,-2.551735943E-1,2.248971549E0
1.351744808E1,-2.406314181E-1,2.249153266E0
1.352682876E1,-2.260434129E-1,2.249491243E0
1.353620945E1,-2.152919037E-1,2.249492990E0
1.354559014E1,-2.016215913E-1,2.248932518E0
1.355497083E1,-1.876471581E-1,2.248353505E0
1.356435151E1,-1.780813871E-1,2.248109726E0
1.357373220E1,-1.638460963E-1,2.248043310E0
1.358311289E1,-1.500522206E-1,2.248773873E0
1.359249357E1,-1.401339635E-1,2.249105650E0
1.360187426E1,-1.260662989E-1,2.249885501E0
1.361125495E1,-1.162355566E-1,2.250077294E0
1.362063564E1,-1.059407468E-1,2.250229933E0
1.363001632E1,-9.058880966E-2,2.249516354E0
1.363939701E1,-7.606224581E-2,2.249195463E0
1.364877770E1,-6.381221525E-2,2.248941390E0
1.365815838E1,-3.522127675E-2,2.248131559E0
1.366753907E1,-9.467776167E-4,2.248996463E0
1.367691976E1,6.424536665E-3,2.249166153E0
1.368630044E1,1.971412234E-2,2.249105601E0
1.369568113E1,3.225406977E-2,2.249312226E0
1.370506182E1,4.262570862E-2,2.249844630E0
1.371444251E1,5.532673783E-2,2.250043012E0
1.372382319E1,6.710531940E-2,2.250445345E0
1.373320388E1,7.321519666E-2,2.251407200E0
1.374258457E1,7.429405056E-2,2.251460620E0
1.375196525E1,7.426742674E-2,2.251428580E0
1.376134594E1,7.854235820E-2,2.250071346E0
1.377072663E1,1.108862618E-1,2.247210128E0
1.378010732E1,1.419160294E-1,2.245471106E0
1.378948800E1,1.541218247E-1,2.246298808E0
1.379886869E1,1.677267647E-1,2.247062406E0
1.380824938E1,1.823927992E-1,2.247315733E0
1.381763006E1,1.895101978E-1,2.246755959E0
1.382701075E1,2.031295947E-1,2.245047752E0
1.383639144E1,2.164870354E-1,2.243253767E0
1.384577212E1,2.207357672E-1,2.243051777E0
1.385515281E1,2.209083373E-1,2.243575944E0
1.386453350E1,2.207471688E-1,2.243537757E0
1.387391419E1,2.202613396E-1,2.243809665E0
1.388329487E1,2.198991307E-1,2.244111495E0
1.389267556E1,2.194440230E-1,2.244370200E0
1.390205625E1,2.262155198E-1,2.243257247E0
1.391143693E1,2.517847279E-1,2.241376704E0
1.392081762E1,3.629701277E-1,2.246785602E0
1.393019831E1,3.683048898E-1,2.248127585E0
1.393957899E1,3.684093918E-1,2.248310314E0
1.394895968E1,3.684883856E-1,2.248385885E0
1.395834037E1,3.683782086E-1,2.248429093E0
1.396772106E1,3.682860205E-1,2.248555474E0
1.397710174E1,3.682421318E-1,2.248573202E0
1.398648243E1,3.715605307E-1,2.247873113E0
1.399586312E1,3.988953989E-1,2.247875559E0
1.400524380E1,4.654118543E-1,2.249538246E0
1.401462449E1,4.796025176E-1,2.250227359E0
1.402400518E1,5.073488671E-1,2.248388078E0
1.403338587E1,5.408120757E-1,2.248251248E0
1.404276655E1,5.488892745E-1,2.248601163E0
1.405214724E1,5.493444384E-1,2.248773559E0
1.406152793E1,5.494644394E-1,2.248705734E0
1.407090861E1,5.518706084E-1,2.248168849E0
1.408028930E1,5.653488401E-1,2.246507418E0
1.408966999E1,5.799453277E-1,2.245808444E0
1.409905067E1,5.897404627E-1,2.245549338E0
1.410843136E1,6.199524429E-1,2.245796527E0
1.411781205E1,6.468200050E-1,2.246376117E0
1.412719274E1,6.580349518E-1,2.246935933E0
1.413657342E1,6.727640327E-1,2.247628678E0
1.414595411E1,6.857705115E-1,2.248577751E0
1.415533480E1,6.954110789E-1,2.247568859E0
1.416470610E1,7.076770253E-1,2.247279247E0
1.417408679E1,7.199944579E-1,2.247799397E0
1.418346748E1,7.306262045E-1,2.248355401E0
1.419284816E1,7.414313146E-1,2.249672936E0
1.420222885E1,7.531422845E-1,2.252096451E0
1.421160954E1,7.642050227E-1,2.251001523E0
1.422099023E1,7.794938572E-1,2.248290332E0
1.423037091E1,7.943433474E-1,2.246526423E0
1.423975160E1,8.026166634E-1,2.245153588E0
1.424913229E1,8.152331149E-1,2.245713477E0
1.425851297E1,8.271473120E-1,2.245294020E0
1.426789366E1,8.366657907E-1,2.246253353E0
1.427727435E1,8.514270711E-1,2.247175805E0
1.428665503E1,8.631113897E-1,2.247102481E0
1.429603572E1,8.728625833E-1,2.247840995E0
1.430541641E1,9.023840421E-1,2.248546726E0
1.431479710E1,9.333981843E-1,2.249859101E0
1.432417778E1,9.403154687E-1,2.251193317E0
1.433355847E1,9.416167599E-1,2.251384832E0
1.434293916E1,9.423369429E-1,2.251382486E0
1.435231984E1,9.469312942E-1,2.249979821E0
1.436170053E1,9.756689563E-1,2.247458623E0
1.437108122E1,1.004652755E0,2.246464667E0
1.438046191E1,1.012841423E0,2.246645276E0
1.438984259E1,1.025535543E0,2.247710333E0
1.439922328E1,1.039442537E0,2.248868281E0
1.440860397E1,1.050847112E0,2.248829684E0
1.441798465E1,1.065449197E0,2.247814021E0
1.442736534E1,1.075550589E0,2.247551964E0
1.443674603E1,1.080558888E0,2.247599099E0
1.444612671E1,1.081536528E0,2.247733330E0
1.445550740E1,1.082057051E0,2.247901190E0
1.446488809E1,1.082334858E0,2.248208562E0
1.447426878E1,1.082602608E0,2.247975697E0
1.448364946E1,1.082704996E0,2.248048008E0
1.449303015E1,1.086585623E0,2.247542615E0
1.450241084E1,1.114210908E0,2.247794238E0
1.451179152E1,1.175584930E0,2.251548035E0
1.452117221E1,1.187766975E0,2.250592690E0
1.453055290E1,1.202492768E0,2.247340501E0
1.453993358E1,1.215429357E0,2.245706696E0
1.454931427E1,1.221391128E0,2.246028971E0
1.455869496E1,1.221288001E0,2.246044646E0
1.456807565E1,1.221410338E0,2.245738035E0
1.457745633E1,1.225447793E0,2.245642572E0
1.458683702E1,1.255726353E0,2.246626818E0
1.459621771E1,1.315724381E0,2.250252464E0
1.460559839E1,1.328490576E0,2.251245519E0
1.461497908E1,1.358068625E0,2.248434406E0
1.462435977E1,1.388015875E0,2.248476143E0
1.463374046E1,1.393112529E0,2.248763569E0
1.464312114E1,1.392856101E0,2.248767486E0
1.465250183E1,1.392603380E0,2.248707080E0
1.466188252E1,1.397046166E0,2.248105048E0
1.467126320E1,1.408619241E0,2.246420395E0
1.468064389E1,1.421280420E0,2.246194316E0
1.469002458E1,1.430625490E0,2.247111302E0
1.469940526E1,1.441061358E0,2.247878654E0
1.470878595E1,1.453621035E0,2.250728951E0
1.471816664E1,1.464760090E0,2.251289682E0
1.472754733E1,1.477364922E0,2.250266317E0
1.473692801E1,1.489673965E0,2.249252294E0
1.474630870E1,1.499574826E0,2.248372946E0
1.475568939E1,1.526848803E0,2.246889263E0
1.476507007E1,1.555371555E0,2.247779406E0
1.477445076E1,1.560019314E0,2.248457503E0
1.478383145E1,1.560066631E0,2.248170008E0
1.479321213E1,1.559937358E0,2.248706113E0
1.480259282E1,1.564912772E0,2.248122162E0
1.481197351E1,1.591345845E0,2.249079611E0
1.482135420E1,1.623291729E0,2.250301481E0
1.483073488E1,1.635074674E0,2.249686913E0
1.484011557E1,1.647382338E0,2.248426524E0
1.484949626E1,1.659591134E0,2.248036737E0
1.485887694E1,1.668817639E0,2.247158081E0
1.486825763E1,1.682425808E0,2.248050065E0
1.487763832E1,1.695425709E0,2.248946820E0
1.488701901E1,1.703785327E0,2.249733633E0
1.489639969E1,1.713899032E0,2.251086348E0
1.490578038E1,1.725894571E0,2.252725258E0
1.491516107E1,1.736314945E0,2.252670310E0
1.492454175E1,1.747128044E0,2.251700215E0
1.493392244E1,1.759694504E0,2.251338191E0
1.494330313E1,1.766222046E0,2.250749649E0
1.495268381E1,1.767244270E0,2.250767949E0
1.496206450E1,1.767889086E0,2.250808675E0
1.497144519E1,1.771910714E0,2.249812117E0
1.498082588E1,1.800585941E0,2.248030757E0
1.499020656E1,1.830119780E0,2.249594686E0
1.499958725E1,1.838475712E0,2.249276907E0
1.500896794E1,1.860332905E0,2.249678913E0
1.501834862E1,1.892196844E0,2.249480910E0
1.502772931E1,1.898211630E0,2.250142544E0
1.503711000E1,1.897677435E0,2.250885504E0
1.504649068E1,1.897713375E0,2.251035101E0
1.505587137E1,1.897420679E0,2.250872125E0
1.506525206E1,1.897042507E0,2.250710082E0
1.507463275E1,1.896894056E0,2.250603537E0
1.508401343E1,1.904907678E0,2.247811462E0
1.509339412E1,1.946473598E0,2.241862364E0
1.510277481E1,1.993987590E0,2.242491465E0
1.511215549E1,2.004580982E0,2.245045380E0
1.512153618E1,2.015710268E0,2.249260109E0
1.513091687E1,2.027588315E0,2.253574890E0
1.514029756E1,2.031589839E0,2.255852206E0
1.514967824E1,2.031761428E0,2.256418101E0
1.515905893E1,2.031827976E0,2.256063066E0
1.516843024E1,2.031924721E0,2.255761332E0
1.517781092E1,2.031982290E0,2.255966075E0
1.518719161E1,2.031905651E0,2.255881707E0
1.519657230E1,2.038377329E0,2.251891775E0
1.520595298E1,2.066870863E0,2.242809353E0
1.521533367E1,2.199491342E0,2.240209603E0
1.522471436E1,2.205738662E0,2.243275192E0
1.523409505E1,2.205101144E0,2.244708675E0
1.524347573E1,2.204697482E0,2.244932225E0
1.525285642E1,2.210342650E0,2.245482324E0
1.526223711E1,2.224026770E0,2.246450955E0
1.527161779E1,2.235357648E0,2.248235463E0
1.528099848E1,2.243979497E0,2.248238210E0
1.529037917E1,2.254570025E0,2.247777563E0
1.529975985E1,2.264866938E0,2.247448666E0
1.530914054E1,2.273782222E0,2.247816566E0
1.531852123E1,2.285512126E0,2.248015413E0
1.532790192E1,2.294976167E0,2.249213565E0
1.533728260E1,2.305202969E0,2.248976000E0
1.534666329E1,2.318683361E0,2.248539369E0
1.535604398E1,2.332541897E0,2.247936816E0
1.536542466E1,2.341858021E0,2.247094559E0
1.537480535E1,2.355254553E0,2.245194917E0
1.538418604E1,2.366617017E0,2.245367023E0
1.539356672E1,2.373921659E0,2.244357661E0
1.540294741E1,2.386069203E0,2.247832877E0
1.541232810E1,2.398513702E0,2.249724049E0
1.542170879E1,2.407305738E0,2.250322522E0
1.543108947E1,2.418041316E0,2.250434986E0
1.544047016E1,2.429601309E0,2.250589092E0
1.544985085E1,2.441492770E0,2.249886464E0
1.545923153E1,2.469189133E0,2.245202416E0
1.546861222E1,2.500438970E0,2.243794450E0
1.547799291E1,2.511442789E0,2.245370629E0
1.548737360E1,2.522171456E0,2.247443780E0
1.549675428E1,2.534875408E0,2.249631128E0
1.550613497E1,2.544020603E0,2.250379650E0
