mass_A
t,x,y
1.171017628E1,8.551566354E0,2.197999148E0
1.172057615E1,8.597457620E0,2.197495455E0
1.173097603E1,8.614969831E0,2.197426815E0
1.174137590E1,8.640251783E0,2.197983362E0
1.175177578E1,8.665253393E0,2.198200470E0
1.176217565E1,8.682853164E0,2.198310020E0
1.177257553E1,8.708877856E0,2.198321131E0
1.178297540E1,8.735149355E0,2.198376343E0
1.179337528E1,8.751977509E0,2.198290009E0
1.180377515E1,8.776254333E0,2.198154160E0
1.181417503E1,8.799385424E0,2.198312467E0
1.182457491E1,8.815411910E0,2.198220762E0
1.183497478E1,8.838442958E0,2.197944138E0
1.184537466E1,8.862501926E0,2.197584170E0
1.185577453E1,8.879460195E0,2.197647878E0
1.186617441E1,8.948617093E0,2.198582281E0
1.187657428E1,8.990217237E0,2.198199136E0
1.188697416E1,8.998565650E0,2.198470870E0
1.189737403E1,8.998789134E0,2.198342489E0
1.190777391E1,8.999033583E0,2.198340090E0
1.191817378E1,9.006553565E0,2.198174153E0
1.192857366E1,9.084876995E0,2.197197664E0
1.193897353E1,9.123065494E0,2.197024652E0
1.194937341E1,9.140343712E0,2.197067315E0
1.195977328E1,9.167869100E0,2.197224233E0
1.197017316E1,9.195682277E0,2.197479426E0
1.198057303E1,9.211302807E0,2.197432263E0
1.199097291E1,9.233031151E0,2.197437557E0
1.200137278E1,9.256372480E0,2.197734308E0
1.201177266E1,9.262662330E0,2.197530158E0
1.202217253E1,9.262480603E0,2.197470927E0
1.203257241E1,9.262353795E0,2.197421539E0
1.204297228E1,9.272091247E0,2.197632034E0
1.205337216E1,9.411344565E0,2.197667064E0
1.206377203E1,9.445519574E0,2.197003345E0
1.207417191E1,9.461986530E0,2.197283502E0
1.208457179E1,9.487638490E0,2.197850157E0
1.209497166E1,9.515596511E0,2.198070452E0
1.210537154E1,9.523553378E0,2.198046995E0
1.211577141E1,9.523242735E0,2.198197837E0
1.212617129E1,9.522866556E0,2.198144199E0
1.213657116E1,9.532885632E0,2.198191227E0
1.214697104E1,9.671937722E0,2.197653238E0
1.215737091E1,9.699687729E0,2.197201247E0
1.216777079E1,9.728853663E0,2.197529190E0
1.217817066E1,9.802948796E0,2.198418424E0
1.218857054E1,9.838288744E0,2.198253052E0
1.219897041E1,9.854035067E0,2.198244132E0
1.220937029E1,9.864547423E0,2.198031740E0
1.221977016E1,9.898962016E0,2.196916454E0
1.223017004E1,9.913845947E0,2.197163775E0
1.224056991E1,9.938730765E0,2.197379231E0
1.225096979E1,9.964772749E0,2.197102817E0
1.226136966E1,9.972903972E0,2.197222577E0
1.227176954E1,1.000118468E1,2.197121439E0
1.228216941E1,1.002045710E1,2.196999527E0
1.229256929E1,1.003521812E1,2.197157341E0
1.230296916E1,1.006031388E1,2.197597438E0
1.231336904E1,1.007304031E1,2.197432179E0
1.232376891E1,1.009847685E1,2.197827084E0
1.233416879E1,1.014407490E1,2.197878899E0
1.234456867E1,1.018065457E1,2.197610618E0
1.235496854E1,1.019364503E1,2.197540633E0
1.236536842E1,1.020280917E1,2.197544766E0
1.237576829E1,1.023058301E1,2.196690377E0
1.238616817E1,1.024400810E1,2.196691136E0
1.239656804E1,1.026078499E1,2.196815288E0
1.240696792E1,1.027722329E1,2.196872950E0
1.241736779E1,1.028241739E1,2.196565282E0
1.242776767E1,1.031011804E1,2.197597085E0
1.243816754E1,1.033062174E1,2.198223484E0
1.244856742E1,1.034352815E1,2.198063375E0
1.245896729E1,1.035890145E1,2.197375799E0
1.246936717E1,1.036739668E1,2.197487613E0
1.247976704E1,1.038623607E1,2.196826049E0
1.249016692E1,1.040255233E1,2.197028300E0
1.250056679E1,1.041826214E1,2.197175427E0
1.251096667E1,1.043215233E1,2.197415628E0
1.252136654E1,1.044281970E1,2.197612316E0
1.253176642E1,1.049573175E1,2.197625812E0
1.254216629E1,1.050919033E1,2.197529755E0
1.255256617E1,1.052374675E1,2.197260127E0
1.256296604E1,1.053789988E1,2.196464749E0
1.257336592E1,1.054313235E1,2.195969194E0
1.258376579E1,1.056488779E1,2.195931927E0
1.259416567E1,1.057878860E1,2.195744615E0
1.260456555E1,1.058439990E1,2.195416694E0
1.261496542E1,1.058435544E1,2.195534250E0
1.262536530E1,1.058458162E1,2.195592300E0
1.263576517E1,1.058991317E1,2.195505477E0
1.264616505E1,1.065089452E1,2.196127904E0
1.265656492E1,1.068826541E1,2.196482480E0
1.266696480E1,1.070023431E1,2.197014204E0
1.267736467E1,1.070565838E1,2.197181591E0
1.268776455E1,1.072105570E1,2.197588533E0
1.269816442E1,1.072433403E1,2.197669356E0
1.270856430E1,1.072450239E1,2.197821038E0
1.271896417E1,1.072424608E1,2.197725552E0
1.272936405E1,1.072429334E1,2.197649272E0
1.273976392E1,1.078595392E1,2.198085452E0
1.275016380E1,1.081302137E1,2.197164535E0
1.276056367E1,1.082611475E1,2.197262463E0
1.277096355E1,1.084804046E1,2.197780147E0
1.278136342E1,1.086007395E1,2.197815949E0
1.279176330E1,1.087650857E1,2.197752757E0
1.280216317E1,1.087642627E1,2.197722554E0
1.281256305E1,1.087628278E1,2.197723568E0
1.282296292E1,1.088213187E1,2.197332377E0
1.283336280E1,1.088961455E1,2.197045657E0
1.284376267E1,1.091287932E1,2.196290039E0
1.285416255E1,1.092222013E1,2.196391798E0
1.286456243E1,1.093372271E1,2.196601553E0
1.287496230E1,1.094099907E1,2.196419132E0
1.288536218E1,1.094596554E1,2.196706485E0
1.289576205E1,1.095713623E1,2.197300975E0
1.290616193E1,1.096560749E1,2.198169607E0
1.291656180E1,1.097458426E1,2.198518473E0
1.292696168E1,1.098549638E1,2.198143716E0
1.293736155E1,1.099161219E1,2.198041902E0
1.294775103E1,1.100563631E1,2.198141681E0
1.295815090E1,1.101862030E1,2.197454840E0
1.296855078E1,1.103110671E1,2.197091293E0
1.297895065E1,1.103971687E1,2.197315097E0
1.298935053E1,1.104233712E1,2.197416598E0
1.299975040E1,1.105141723E1,2.197933837E0
1.301015028E1,1.105777917E1,2.197846687E0
1.302055015E1,1.106384632E1,2.197361227E0
1.303095003E1,1.107099121E1,2.197152190E0
1.304134990E1,1.107344485E1,2.197012586E0
1.305174978E1,1.108423918E1,2.197743970E0
1.306214965E1,1.108891907E1,2.197882534E0
1.307254953E1,1.109220869E1,2.197766033E0
1.308294940E1,1.109830770E1,2.197469709E0
1.309334928E1,1.110147270E1,2.197135101E0
1.310374916E1,1.110934439E1,2.196499920E0
1.311414903E1,1.112198067E1,2.196901816E0
1.312454891E1,1.113433313E1,2.197243467E0
1.313494878E1,1.113977481E1,2.197234591E0
1.314534866E1,1.114551576E1,2.197675728E0
1.315574853E1,1.114872979E1,2.197707593E0
1.316614841E1,1.115040608E1,2.197575945E0
1.317654828E1,1.115282552E1,2.197229663E0
1.318694816E1,1.115486501E1,2.196919425E0
1.319734803E1,1.115565146E1,2.196796022E0
1.320774791E1,1.115549272E1,2.196798697E0
1.321814778E1,1.115500643E1,2.196826413E0
1.322854766E1,1.116199584E1,2.197187148E0
1.323894753E1,1.117721073E1,2.197637077E0
1.324934741E1,1.119128448E1,2.198095181E0
1.325974728E1,1.119638976E1,2.197745520E0
1.327014716E1,1.119812236E1,2.197250770E0
1.328054703E1,1.119988767E1,2.196552987E0
1.329094691E1,1.120078987E1,2.196250061E0
1.330134678E1,1.120049123E1,2.196234416E0
1.331174666E1,1.119985569E1,2.196181735E0
1.332214653E1,1.119941878E1,2.196323320E0
1.333254641E1,1.119904691E1,2.196358996E0
1.334294628E1,1.119860832E1,2.196338130E0
1.335334616E1,1.120249505E1,2.196454671E0
1.336374604E1,1.121320419E1,2.196942380E0
1.337414591E1,1.122563036E1,2.197238362E0
1.338454579E1,1.122864236E1,2.197315423E0
1.339494566E1,1.122845952E1,2.197401185E0
1.340534554E1,1.122845453E1,2.197441408E0
1.341574541E1,1.122852338E1,2.197518111E0
1.342614529E1,1.122916769E1,2.197618752E0
1.343654516E1,1.122978122E1,2.197708138E0
1.344694504E1,1.123076211E1,2.197718787E0
1.345734491E1,1.123122570E1,2.197810360E0
1.346774479E1,1.123205888E1,2.197641988E0
1.347814466E1,1.123246187E1,2.197418217E0
1.348854454E1,1.123335716E1,2.196810396E0
1.349894441E1,1.123385121E1,2.197015884E0
1.350934429E1,1.123640284E1,2.196968696E0
1.351974416E1,1.123757019E1,2.197416675E0
1.353014404E1,1.123838443E1,2.197919528E0
1.354054391E1,1.123859592E1,2.198122179E0
1.355094379E1,1.123868500E1,2.198189309E0
1.356134366E1,1.123872323E1,2.198183288E0
1.357174354E1,1.123904844E1,2.198100471E0
1.358214341E1,1.123961915E1,2.197685710E0
1.359254329E1,1.124020456E1,2.197413278E0
1.360294316E1,1.124054653E1,2.197209333E0
1.361334304E1,1.124085295E1,2.197069067E0
1.362374292E1,1.124088502E1,2.197026483E0
